Description,Latitude,Location,Longitude,Price,Title,Url
"Cute Shabby Chic End Table, I do have two of these if interested. Same color; matching set or will sell just the one.",35.5477429,"Candler, NC",-82.735851,20.0,stanley real wooden 2-drawer nightstand,https://us.letgo.com/en/i/stanley-real-wooden-2-drawer-nightstand_a190637d-d3b4-4569-8b5a-33a92a6c1af9
None,35.5004465,"Waynesville, NC",-82.9851735,85.0,orange and black cordless nailer,https://us.letgo.com/en/i/orange-and-black-cordless-nailer_d1e1b071-bc44-4e9a-b5bb-89c99acfe92c
Excellant condition. Just no longer need it in my guest room.,35.557438,"Asheville, NC",-82.471412,125.0,"40"" Samsung Flat Screen",https://us.letgo.com/en/i/40-Samsung-Flat-Screen_c2815694-079a-4b76-ac3e-12369e2e6071
None,35.917364500000005,"Burnsville, NC",-82.30246329999999,50.0,white wooden cabinet with drawer,https://us.letgo.com/en/i/white-wooden-cabinet-with-drawer_6a47c8c4-9c3f-44b5-8160-48b37ac10d67
None,35.917364500000005,"Burnsville, NC",-82.30246329999999,40.0,pink and white wooden hutch,https://us.letgo.com/en/i/pink-and-white-wooden-hutch_7a3cdf02-df8f-4416-abf2-e4a9f7f6bb9c
"1890s-1900 wooden G u n p o w d e r Tea Crate, great condition, labels on all four sides.",35.4930115,"Waynesville, NC",-82.9802317,65.0,Antique Chinese Tea Crate,https://us.letgo.com/en/i/Antique-Chinese-Tea-Crate_de34b07d-150b-4cf8-bd78-6383f86c17b5
"Champagne color prom dress only worn once. Has been altered a little on the length, paid 800 asking 250",35.682585175169,"Leicester, NC",-82.671360300795,400.0,Size 11 prom dress,https://us.letgo.com/en/i/Size-11-prom-dress-_8fb52514-02f5-40aa-b3b0-de7303ed4c0c
None,35.5893294,"Asheville, NC",-82.559191,20.0,Leather case for IPhone 6or7,https://us.letgo.com/en/i/Leather-case-for-IPhone-6or7_2fea5405-2dad-4bb2-9e5a-575f1c557421
,35.783476782996004,"Barnardsville, NC",-82.484951410519,1000.0,black multi-spoke vehicle wheel with tire,https://us.letgo.com/en/i/black-multi-spoke-vehicle-wheel-with-tire_1b204006-d895-4062-9341-b4f36ac9b189
,35.545659265514004,"Fairview, NC",-82.347476966756,10.0,"Scrub tops & pants, size small. Most are Koi brand, $25-35 new. They are all in like new condition. I’m asking $10/piece, if you buy 3 or more pieces I will sell for $7/each. I also have Cherokee brand lab coats & t-shirts.",https://us.letgo.com/en/i/Scrub-tops-pants-size-small-Most-are-Koi-brand-25-35-new-They-are-all-in-like-new-condition-I-m-asking-10-piece-if-you-buy-3-or-more-pieces-I-will-sell-for-7-each-I-also-have-Cherokee-brand-lab-coats-t-shirts-_7367a9c0-b0ce-4de2-8dc7-6e7460e67c03
None,35.5516482,"Canton, NC",-82.8490759,0.0,five assorted basketball trading cards,https://us.letgo.com/en/i/five-assorted-basketball-trading-cards_b05ca691-4883-48f6-996b-a3098db0685a
"Old and New Testament. CD's 7,8,9,10 from Old Testament are missing.",35.351863,"Hendersonville, NC",-82.442779,0.0,Set of NKJV Bibles on CD.,https://us.letgo.com/en/i/Set-of-NKJV-Bibles-on-CD-_6c0ffe08-7f0d-4210-9ea1-7e8602a61873
None,35.4649026,"Waynesville, NC",-83.0238388,50.0,yellow and black floor jack kit,https://us.letgo.com/en/i/yellow-and-black-floor-jack-kit_d26fa925-f2bd-41c7-9570-1e4962ee4eca
None,35.7313059,"Weaverville, NC",-82.565983,0.0,Chrysler - 200 - 2013,https://us.letgo.com/en/i/Chrysler-200-2013_b7ec62a9-7233-41ee-86f6-811375f95023
Adidas Tubular 9.5 Brand New,35.539975691249,"Candler, NC",-82.662040263662,0.0,Adidas Tubular 9.5 Brand New,https://us.letgo.com/en/i/Adidas-Tubular-9-5-Brand-New_c89b3879-2fb4-4bbd-92fb-fa589ce43ff5
The two fishes pendant is handcarved in bone. This small dangle below is handcrafted Stone set in sterling silver the necklace is comprised of Agate rounds Jade QB's hematite and faceted ovals of svorski crystal. designer is Anne Tutt.,35.5755989,"Asheville, NC",-82.515045,45.0,Classy vintage necklace for your valentine!,https://us.letgo.com/en/i/Classy-vintage-necklace-for-your-valentine-_c1e1c549-dafe-4888-8968-fd228eae8904
None,35.21445,"Saluda, NC",-82.37245,0.0,white Omron 3 series blood pressure monitor box,https://us.letgo.com/en/i/white-Omron-3-series-blood-pressure-monitor-box_90b7cb3b-0983-4801-820e-0003309413da
None,35.557027724605,"Asheville, NC",-82.471374822857,10.0,Bottom left,https://us.letgo.com/en/i/Bottom-left-_f728f148-af14-49df-aa3a-f9c8941f2f4a
Size 5.5 worn a few times. Like new condition.,35.5791072,"Asheville, NC",-82.62988370000001,25.0,Ladies high heeled shoes,https://us.letgo.com/en/i/Ladies-high-heeled-shoes_fd7b6a9e-85d2-4a3a-81a1-4528b9e691af
"2007 dodge caliber transmission 30,000 miles on it",35.2530255,"Penrose, NC",-82.6269707,300.0,gray metal car parts,https://us.letgo.com/en/i/gray-metal-car-parts_eca04dc8-3ed8-47cc-97ef-cd74e9733655
100% cotton with polyester filling. Machine washable. Nina Home by Nina Campbell,35.545726027373,"Asheville, NC",-82.627337649542,75.0,Bedspread with 2 pillow shams - dark blue/white - king 115” wide x 96” long,https://us.letgo.com/en/i/Bedspread-with-2-pillow-shams-dark-blue-white-king-115-wide-x-96-long_a183680a-698b-48aa-a21b-aff4b0f9f94a
Canine sausage links doggie treats,35.58254637934,"Asheville, NC",-82.619851453555,6.0,Big bag of dog treats,https://us.letgo.com/en/i/Big-bag-of-dog-treats-_54c7bfcf-2992-4859-b9b2-4952291af0ba
Included is Xerox cassette storage module. Type writer works needs a ribbon.,35.5950581,"Asheville, NC",-82.5514869,35.0,Xerox 6020 Memorywriter,https://us.letgo.com/en/i/Xerox-6020-Memorywriter-_6b848f95-ffa7-41ec-8a59-831ef1c36900
"Bud Light Lime Light, excellent working condition",35.5950581,"Asheville, NC",-82.5514869,200.0,green Bud Light neon light sign,https://us.letgo.com/en/i/green-Bud-Light-neon-light-sign_c93e173e-3d01-4037-8ec9-00d384a17e6b
Very warm and comfy. Route 66 XL. Like new.,35.593383,"Asheville, NC",-82.561388,10.0,Winter coat faux fur XL,https://us.letgo.com/en/i/Winter-coat-faux-fur-XL_edfe21e1-cbb2-4f5b-8c3b-52dd7c2b4176
Brand new. Dont fit my daughter.,35.593383,"Asheville, NC",-82.561388,10.0,Size 6 women/Youth OP pink and white,https://us.letgo.com/en/i/Size-6-women-Youth-OP-pink-and-white_780aff90-455c-4586-bff9-56c72e36fa0d
Slightly worn/like new,35.593383,"Asheville, NC",-82.561388,10.0,Size 9R men boots,https://us.letgo.com/en/i/Size-9R-men-boots_0a267eec-4c19-4286-8251-de7be2d0cfc3
,35.56642967608,"Waynesville, NC",-83.024143730405,0.0,500 Turkish lirasi bill,https://us.letgo.com/en/i/500-Turkish-lirasi-bill_418a51a2-31c7-4bfd-a78b-43a2597972f8
Size 8,35.4411778,"Fletcher, NC",-82.5062071,20.0,Sterling silver CZ ring,https://us.letgo.com/en/i/Sterling-silver-CZ-ring_a0103fb9-a1d6-4821-a916-2207124a9b96
Stainless steel CZ,35.4411778,"Fletcher, NC",-82.5062071,20.0,Beautiful ring,https://us.letgo.com/en/i/Beautiful-ring_f163d75a-46e4-446f-b3d3-95e55d4e4129
"Size 7.5, 15.00 each or 20.00 for both",35.4411778,"Fletcher, NC",-82.5062071,0.0,Sterling silver,https://us.letgo.com/en/i/Sterling-silver_2cb6d53e-3ac4-4da6-8289-46f936417479
"XL. 20.00 Each or 50.00 for all. Excellent condition, smoke free, quilted thick jackets.",35.437180600000005,"Fletcher, NC",-82.4977349,20.0,North Henderson High Baseball Jaxkets,https://us.letgo.com/en/i/North-Henderson-High-Baseball-Jaxkets_074af947-2fbd-4caf-bb34-fd2dde7f2040
"Like new, 5 piece knife set",35.437180600000005,"Fletcher, NC",-82.4977349,15.0,5 piece knife set,https://us.letgo.com/en/i/5-piece-knife-set_12caa1b0-a685-490d-a3a1-ef7f96950feb
Came off of a 2007 HD Fatboy,35.437180600000005,"Fletcher, NC",-82.4977349,75.0,Motorcycle hitch and hardware,https://us.letgo.com/en/i/Motorcycle-hitch-and-hardware_0a4b0784-78ca-44d9-9ce1-dfaa466a7453
"1997 ford f 150. Daily driver. Great truck. Ladder rack and tool box NOT included. 124,000 miles, new battery, new tires",35.362017,"Hendersonville, NC",-82.456273,2000.0,Work truck,https://us.letgo.com/en/i/Work-truck_5a14095a-17f5-4544-a5b8-65bf08f250b0
"Surgical stainless steel, CZ, size 7",35.4372828,"Fletcher, NC",-82.49785609999999,15.0,Beautiful ring,https://us.letgo.com/en/i/Beautiful-ring_a81e1563-64af-453a-b04b-b8c7437f0c08
"Perfect condition, 5.00 each or all for 15.00",35.437180600000005,"Fletcher, NC",-82.4977349,5.0,Joyce Meyer Books,https://us.letgo.com/en/i/Joyce-Meyer-Books_7de908f2-b737-41ee-9bab-aa53267bae13
"Surgical stainless steel, CZ, size 7, will not tarnish",35.4372828,"Fletcher, NC",-82.49785609999999,15.0,Ring,https://us.letgo.com/en/i/Ring_2064e52e-0172-4c89-8d5b-49810f16bc03
"Surgical stainless steel, size 7",35.4372828,"Fletcher, NC",-82.49785609999999,15.0,Ring set,https://us.letgo.com/en/i/Ring-set-_43cc40b2-1f69-487d-9fe6-9e99ec751131
None,35.6219,"Asheville, NC",-82.4709,50.0,black wooden chest,https://us.letgo.com/en/i/black-wooden-chest_1339d4de-38a2-4eeb-a99c-e975e76a3781
None,35.6219,"Asheville, NC",-82.4709,10.0,brown wooden 2-drawer nightstand,https://us.letgo.com/en/i/brown-wooden-2-drawer-nightstand_af299a32-00e5-454d-a841-0acea942804b
Small engine expert special.newer ryobi purchased last spring. Cut three trees and it quit running. Needs carb tunning . Paid 129 brand new. Yours today for 50 obo.,35.5362217,"Canton, NC",-82.8092321,0.0,black and yellow-green Ryobi chain saw,https://us.letgo.com/en/i/black-and-yellow-green-Ryobi-chain-saw_67abc56e-0407-4b0b-8192-d61986fce238
Great insulated pullover by Tyrolia/Head. Vintage top.,35.48764311,"Waynesville, NC",-82.94091326,16.0,Ladies large snowboard/ski jacket,https://us.letgo.com/en/i/Ladies-large-snowboard-ski-jacket_2047c141-c3a4-4457-9b41-f72434e879b1
"Used for a few seasons, roosting bars inside, 4 roosts, fenced in and roofed run, you move.",35.686524261136,"Weaverville, NC",-82.56304453930801,395.0,"Chicken coop, built well",https://us.letgo.com/en/i/Chicken-coop-built-well_a58f59f9-5424-4ad9-9db7-6ded4b082bbf
Lovely quilted cotton Bedspread great for the warmer months.,35.48764311,"Waynesville, NC",-82.94091326,50.0,Queen Bedspread and shams,https://us.letgo.com/en/i/Queen-Bedspread-and-shams_bb22341a-b4f4-4ddc-b1bb-99612761e0a8
Mint condition,35.48764311,"Waynesville, NC",-82.94091326,12.0,Haeger bowl,https://us.letgo.com/en/i/Haeger-bowl_99935b65-45b1-4da5-a722-b6f1b5eafe52
28 drawer pulls with hardware. Color is burnished gold..is the best I can do to describe it. Reduced to $15 for quick sale. Where can you beat that.,35.48764311,"Waynesville, NC",-82.94091326,15.0,Drawer pulls,https://us.letgo.com/en/i/Drawer-pulls_626d589a-c203-4d31-9219-ad83866dc472
High End. $450+ retail. Never used. Many pockets and compartments when opened. Leather trim.,35.5950581,"Asheville, NC",-82.5514869,50.0,New Boyt Garmet Bag,https://us.letgo.com/en/i/New-Boyt-Garmet-Bag_487e3805-c0d5-4cbb-8e8c-e961d3dba8d6
None,35.3183541,"Pisgah Forest, NC",-82.6372873,10.0,Human hair and weaving $10 each,https://us.letgo.com/en/i/Human-hair-and-weaving-10-each_fbb1d4e4-8b35-4682-937e-ea8ed0fc6254
None,35.5004465,"Waynesville, NC",-82.9851735,175.0,brown and blue Ticker Tape pinball machine,https://us.letgo.com/en/i/brown-and-blue-Ticker-Tape-pinball-machine_55cb8e27-4fd2-40e9-8b91-acf79997ee29
Aeropostale Size 0 R/N.,35.631322967228996,"Asheville, NC",-82.63248926952,10.0,Blue denim straight cut jeans,https://us.letgo.com/en/i/Blue-denim-straight-cut-jeans_8740c572-5005-4b2a-b9fb-27b823656e5d
None,35.5004465,"Waynesville, NC",-82.9851735,0.0,"blue, brown and gray tiffany-style pendant lamp",https://us.letgo.com/en/i/blue-brown-and-gray-tiffany-style-pendant-lamp_72545314-f9ce-49e5-84a4-0b35dc28fd78
Size 1R W25 L31. Jeans were made distressed CASH ONLY,35.631322967228996,"Asheville, NC",-82.63248926952,10.0,Hollister Distressed Jeans,https://us.letgo.com/en/i/Hollister-Distressed-Jeans_ba899004-571d-4485-8072-1a2274c84118
Brandnew,35.4958722,"Canton, NC",-82.8607383,35.0,Santa rina,https://us.letgo.com/en/i/Santa-rina-_9dd0df7f-b63f-45e3-a8db-c3d6613613af
H&M jeans. CASH ONLY,35.631322967228996,"Asheville, NC",-82.63248926952,10.0,Women's blue jeans,https://us.letgo.com/en/i/Women-s-blue-jeans_a667e9c2-96ae-4d86-854f-52368a5bcf02
Only for today the price,35.509323200000004,"Asheville, NC",-82.5759124,60.0,white and black 4-burner drawers,https://us.letgo.com/en/i/white-and-black-4-burner-drawers_4ab40bf2-0fc0-4f1f-824f-492103ad5020
"Used in business in extra office. Good picture, no problem with it. 21"" diameter. 15 1/2"" High",35.5950581,"Asheville, NC",-82.5514869,25.0,"21"" AVC Computer Monitor",https://us.letgo.com/en/i/21-AVC-Computer-Monitor_9dcd20e6-fb9d-4478-833a-7d65589eb888
Size Small-CH-3/5. Perfect condition. CASH ONLY,35.631322967228996,"Asheville, NC",-82.63248926952,5.0,Carolina Panther leggings,https://us.letgo.com/en/i/Carolina-Panther-leggings_ed69987a-7acf-4bc5-8ab3-84ad5aeeed43
"Ready for screen printing, etc. 18XL and 24L. 42 Total. Brand new, never used. 1st quality.",35.5950581,"Asheville, NC",-82.5514869,35.0,New T-Shirts,https://us.letgo.com/en/i/New-T-Shirts_65496b88-10e2-44be-89c3-f8299dbfe7f8
"Size Small. Perfect condition, lace is in great condition. CASH ONLY",35.631322967228996,"Asheville, NC",-82.63248926952,10.0,Black Dress,https://us.letgo.com/en/i/Black-Dress_06f6db43-0170-4bc6-bd93-5b97c5e936fc
"Size xs, never worn. CASH ONLY",35.631378068117,"Asheville, NC",-82.632482469291,5.0,Mid. sleeve shirt,https://us.letgo.com/en/i/Mid-sleeve-shirt_84e9f9e1-50bd-46f0-a7a2-6b30065217f2
"A few scratches here and there, nothing major. Very solid piece. Lighted display case. Will hold up to a 42"" TV. Splits into 3 pieces to move easily. I have no way of hauling it so must be picked up.",35.577542,"Candler, NC",-82.665182,180.0,Armoire,https://us.letgo.com/en/i/Armoire_1d7e327d-166d-43ac-a2f5-7a699884b2cd
Stretchy can fit medium. CASH ONLY,35.631378068117,"Asheville, NC",-82.632482469291,5.0,MTV T-shirt,https://us.letgo.com/en/i/MTV-T-shirt_b8a64953-4924-43ac-8f30-bd940df4353a
"Bought about a year ago and used 2-3 times. Takes 9w bulbs. Will set polish harder than air drying. 11""L x 4""H x 5""W.",35.5950581,"Asheville, NC",-82.5514869,25.0,Nail Dryer,https://us.letgo.com/en/i/Nail-Dryer_9d731182-aa14-4d2b-a652-55a8ad031629
Size Small. Never worn. CASH ONLY,35.631378068117,"Asheville, NC",-82.632482469291,15.0,Nike Sports Bra,https://us.letgo.com/en/i/Nike-Sports-Bra_68eba94f-e7b6-4742-9245-0dd943dec80e
autographed by vice president Richard Nixon,35.296203999999996,"Hendersonville, NC",-82.59980999999999,50.0,autographed collector's coin,https://us.letgo.com/en/i/autographed-collector-s-coin_a18b00c0-0c70-4eaf-a368-144a0fdb887b
"7 pieces 3 t-shirts -grey is small, rest are medium 3 button ups size medium 1 pair pants size 6 All in good condition",35.541979030499,"Candler, NC",-82.707733363412,10.0,Women’s clothes,https://us.letgo.com/en/i/Women-s-clothes_475dc2b2-689c-4400-ac2e-e388672e0d2e
Its blhluetooth but cant use it unlees u puge it in i dont know why but u mite can fix it,35.5306814,"Asheville, NC",-82.52492790000001,6.0,Ihome speaker,https://us.letgo.com/en/i/Ihome-speaker-_e98bcd5e-d6ed-4bcb-84f1-b02e689d8ada
"Can't change TRUE history of our country with vintage books like these! Covers show normal usage, but pages in excellent condition.",35.5950581,"Asheville, NC",-82.5514869,25.0,1976 World Book Encyclopedias,https://us.letgo.com/en/i/1976-World-Book-Encyclopedias_5237e2ef-6627-441c-af21-fba3fbda6321
Boys clothes Dress pants and everything to the left are size 5 Everything to the right of dress pants are sizes 6 & 7 ***dress pants have broken belt loop,35.541887337132,"Candler, NC",-82.707559223284,15.0,Boys clothes 4,https://us.letgo.com/en/i/Boys-clothes-4_83a780f6-e18d-4cdd-a453-fa1a30d11837
"Strong plastic rino. Maybe plaster of paris. I dont know. Great for people named Ryan. My son's nickname is rhino because of this. 14""L x 8""H x 4""W",35.5950581,"Asheville, NC",-82.5514869,15.0,Unusual table decoration,https://us.letgo.com/en/i/Unusual-table-decoration_948696e3-e12c-42c7-81f8-090a2b1ee8df
As you can see 2 wrought iron fences 10 for both.. use it for fencing or even maybe scrap metal,35.4731561,"Waynesville, NC",-83.01465259999999,10.0,Wrought iron fence,https://us.letgo.com/en/i/Wrought-iron-fence_9b6251d9-9f38-4865-a79e-d88cacf94cce
"2012 Ford Fusion SEL 3.0 V6 Low mileage 51000. In very good condition (LUXURY PACKAGE) Custom seats Heated seats Aluminum pedals 17"" aluminum wheels GPS Backup camera Power moonroof SONY sound system Reverse sensing system Salvage title There are no problems with the car, runs great. ****PRICE NEGOTIABLE****",35.5950581,"Asheville, NC",-82.5514869,9500.0,Ford - Fusion - 2012,https://us.letgo.com/en/i/Ford-Fusion-2012_148846e9-c247-4281-9baf-c1fe33037c75
I don't golf so... Here you go,35.4731561,"Waynesville, NC",-83.01465259999999,25.0,2golf bags and clubs,https://us.letgo.com/en/i/2golf-bags-and-clubs_58049550-617a-465b-ae71-0e405f8e8c1a
Boys clothes Sizes range from small-Large (8-10) All good condition,35.541914562922,"Candler, NC",-82.707937345737,15.0,Boys clothes 3,https://us.letgo.com/en/i/Boys-clothes-3_6e6c6fdf-330f-4dba-bef4-4ab4f656ca66
"Handmade damascus steel hunting/camping knife with buffalo horn handle, copper inlay, and custom file work. Blade is 5in. Comes with custom kydex sheath and original leather sheath. This is a beautiful and very well made knife. you will never need another! Please no lowball offers.",35.5950581,"Asheville, NC",-82.5514869,0.0,Handmade damascus steel hunting knife,https://us.letgo.com/en/i/Handmade-damascus-steel-hunting-knife-_134d29de-e0cc-4e4c-a2fb-b87a0ef0f731
36x24 polycarbonate (will never rot) dog house in excellent condition.,35.540858111377,"Candler, NC",-82.72915497429901,60.0,Dog House,https://us.letgo.com/en/i/Dog-House_50341de4-0567-41ae-8231-e02d2bf4d276
,35.450987868994005,"Arden, NC",-82.501712526381,5.0,Love You to the Moon & Back wooden plaque,https://us.letgo.com/en/i/Love-You-to-the-Moon-Back-wooden-plaque_75bc1245-6ccb-41f3-8c1e-f1d545dfdd30
Like new M( kids),35.5950581,"Asheville, NC",-82.5514869,0.0,red and white Adidas sports shorts,https://us.letgo.com/en/i/red-and-white-Adidas-sports-shorts_bc25d4d0-082d-44dd-bca9-4947da080fb1
Boys clothes size 3t-4t (Mostly 4t) all in good condition,35.541927068134,"Candler, NC",-82.707942286441,25.0,Boys clothes 2,https://us.letgo.com/en/i/Boys-clothes-2_d134b20a-f6cb-42aa-b1d5-144e0de56d66
Barly worn. Need gone asp.,35.5950581,"Asheville, NC",-82.5514869,10.0,Scrubstar set.,https://us.letgo.com/en/i/Scrubstar-set-_64f262e3-4719-4913-8323-70825033c3d2
50x30 worn very little basically new,35.5402,"Candler, NC",-82.68413199999999,10.0,Lee Jeans,https://us.letgo.com/en/i/Lee-Jeans-_2838ee81-8dcf-4108-abf3-6599434893b9
,35.56969336703,"Asheville, NC",-82.58469228640399,100.0,Bontrager dropper post,https://us.letgo.com/en/i/Bontrager-dropper-post_89076c8b-4cc8-4ba8-acd7-4faa8f841093
Men's leather duster trench coat medium lined Tombstone style,35.3423461,"Hendersonville, NC",-82.4304967,50.0,Black leather overcoat men's medium,https://us.letgo.com/en/i/Black-leather-overcoat-men-s-medium_6ba1f2d8-5c51-41a8-96cf-58d4ecf07cfb
Boys winter jacket Missy Oak size L (10-12) Only worn a few times. Practically brand new. My son outgrew it.,35.541924092304,"Candler, NC",-82.707941127502,25.0,Boys winter coat,https://us.letgo.com/en/i/Boys-winter-coat_d4d24a63-30aa-441f-8f44-828a7c587e6c
